,AAPL
16667,153.59
16668,153.611
16669,153.615
16670,153.615
16671,153.617
16672,153.62
16673,153.62
16674,153.605
16675,153.61
16676,153.616
16677,153.616
16678,153.615
16679,153.619
16680,153.619
16681,153.617
16682,153.6
16683,153.57
16684,153.57
16685,153.57
16686,153.556
16687,153.558
16688,153.54
16689,153.54
16690,153.54
16691,153.54
16692,153.539
16693,153.54
16694,153.54
16695,153.53
16696,153.54
16697,153.54
16698,153.55
16699,153.51
16700,153.51
16701,153.48
16702,153.52
16703,153.525
16704,153.52
16705,153.53
16706,153.53
16707,153.54
16708,153.545
16709,153.543
16710,153.545
16711,153.543
16712,153.54
16713,153.5
16714,153.48
16715,153.5
16716,153.47
16717,153.513
16718,153.514
16719,153.52
16720,153.52
16721,153.48
16722,153.46
16723,153.48
16724,153.47
16725,153.47
16726,153.45
16727,153.45799999999997
16728,153.45799999999997
16729,153.5
16730,153.45799999999997
16731,153.5
16732,153.51
16733,153.5
16734,153.5
16735,153.515
16736,153.51
16737,153.53
16738,153.513
16739,153.513
16740,153.513
16741,153.5
16742,153.47
16743,153.47
16744,153.45
16745,153.41
16746,153.42
16747,153.44000000000003
16748,153.42
16749,153.41
16750,153.42
16751,153.41
16752,153.46
16753,153.477
16754,153.49
16755,153.525
16756,153.501
16757,153.53
16758,153.51
16759,153.51
16760,153.51
16761,153.506
16762,153.47
16763,153.45
16764,153.45
16765,153.449
16766,153.46500000000003
16767,153.46500000000003
16768,153.477
16769,153.44000000000003
16770,153.477
16771,153.44000000000003
16772,153.46
16773,153.46099999999998
16774,153.5
16775,153.5
16776,153.49
16777,153.49
16778,153.45
16779,153.46
16780,153.46
16781,153.48
16782,153.46
16783,153.46
16784,153.45
16785,153.47
16786,153.44000000000003
16787,153.46
16788,153.48499999999999
16789,153.5
16790,153.48499999999999
16791,153.5
16792,153.49
16793,153.52
16794,153.52
16795,153.5
16796,153.51
16797,153.49
16798,153.49
16799,153.506
16800,153.506
16801,153.52
16802,153.53
16803,153.54
16804,153.521
16805,153.529
16806,153.529
16807,153.52
16808,153.57
16809,153.58
16810,153.58
16811,153.58
16812,153.605
16813,153.59
16814,153.6
16815,153.59
16816,153.62
16817,153.607
16818,153.63
16819,153.61
16820,153.63
16821,153.61
16822,153.64
16823,153.659
16824,153.67999999999998
16825,153.7
16826,153.69000000000003
16827,153.69000000000003
16828,153.7
16829,153.69000000000003
16830,153.69000000000003
16831,153.70899999999997
16832,153.69000000000003
16833,153.65
16834,153.661
16835,153.63
16836,153.65
16837,153.65
16838,153.631
16839,153.65
16840,153.65
16841,153.65
16842,153.66
16843,153.65
16844,153.64
16845,153.63
16846,153.59
16847,153.62
16848,153.59
16849,153.52
16850,153.59
16851,153.52
16852,153.5
16853,153.5
16854,153.5
16855,153.49
16856,153.509
16857,153.54
16858,153.52
16859,153.55
16860,153.55
16861,153.58
16862,153.59
16863,153.585
16864,153.585
16865,153.585
16866,153.59
16867,153.5
16868,153.49
16869,153.49
16870,153.49
16871,153.49
16872,153.49
16873,153.47
16874,153.47
16875,153.45
16876,153.45
16877,153.43099999999998
16878,153.43099999999998
16879,153.42999999999998
16880,153.43099999999998
16881,153.42999999999998
16882,153.42
16883,153.4
16884,153.412
16885,153.415
16886,153.42999999999998
16887,153.44000000000003
16888,153.409
16889,153.425
16890,153.425
16891,153.41
16892,153.38
16893,153.35
16894,153.35
16895,153.31
16896,153.29
16897,153.25
16898,153.25
16899,153.13
16900,153.25
16901,153.13
16902,153.11
16903,153.17
16904,153.15
16905,153.14
16906,153.07
16907,153.08
16908,153.10000000000002
16909,153.059
16910,153.059
16911,153.02
16912,153.04
16913,153.02
16914,153.049
16915,152.91
16916,152.892
16917,152.927
16918,152.95999999999998
16919,152.94000000000003
16920,152.95999999999998
16921,152.94000000000003
16922,152.97
16923,152.967
16924,152.98
16925,152.977
16926,152.92999999999998
16927,152.94999999999996
16928,152.97
16929,152.948
16930,152.97
16931,152.948
16932,152.93900000000002
16933,152.92999999999998
16934,152.9
16935,152.94000000000003
16936,152.94999999999996
16937,152.94999999999996
16938,152.94999999999996
16939,152.94999999999996
16940,152.94999999999996
16941,152.94999999999996
16942,152.92
16943,152.913
16944,153.0
16945,153.035
16946,153.022
16947,153.04
16948,153.0
16949,153.02
16950,153.0
16951,153.02
16952,153.03
16953,153.08
16954,153.13
16955,153.13
16956,153.114
16957,153.114
16958,153.12
16959,153.13
16960,153.13
16961,153.151
16962,153.17
16963,153.21
16964,153.199
16965,153.168
16966,153.13
16967,153.19000000000003
16968,153.184
16969,153.169
16970,153.184
16971,153.169
16972,153.173
16973,153.14
16974,153.14
16975,153.17
16976,153.14
16977,153.154
16978,153.154
16979,153.11
16980,153.11
16981,153.11
16982,153.122
16983,153.122
16984,153.10000000000002
16985,153.09
16986,153.12
16987,153.16
16988,153.15
16989,153.163
16990,153.15
16991,153.163
16992,153.15
16993,153.2
16994,153.2
16995,153.21
16996,153.225
16997,153.2
16998,153.22
16999,153.225
17000,153.225
17001,153.258
17002,153.27
17003,153.28
17004,153.269
17005,153.24
17006,153.23
17007,153.2
17008,153.2
17009,153.2
17010,153.2
17011,153.2
17012,153.14
17013,152.98
17014,152.95999999999998
17015,152.95999999999998
17016,152.97
17017,152.97300000000004
17018,152.94999999999996
17019,152.894
17020,152.894
17021,153.01
17022,152.96500000000003
17023,152.897
17024,152.91
17025,152.92
17026,152.97
17027,153.03
17028,153.01
17029,152.92
17030,153.01
17031,152.92
17032,152.92999999999998
17033,153.232
17034,152.95999999999998
17035,152.92
17036,152.92
17037,152.92
17038,152.92
17039,152.901
17040,152.901
17041,152.88
17042,152.86
17043,152.9
17044,152.87
17045,152.86
17046,152.86
17047,152.91
17048,152.95999999999998
17049,152.967
17050,152.95999999999998
17051,152.967
17052,152.94000000000003
17053,152.962
17054,152.928
17055,152.928
17056,152.92999999999998
17057,152.883
17058,152.94000000000003
17059,152.98499999999999
17060,152.94000000000003
17061,152.98499999999999
17062,152.97
17063,153.04
17064,152.98
17065,152.95999999999998
17066,152.97
17067,152.962
17068,152.971
17069,152.99
17070,152.99
17071,153.04
17072,153.06
17073,153.07
17074,153.081
17075,153.072
17076,152.97
17077,153.02
17078,153.02
17079,153.01
17080,153.02
17081,153.01
17082,153.06
17083,153.04600000000002
17084,153.05
17085,153.03
17086,153.06
17087,153.077
17088,153.08
17089,153.08
17090,153.08
17091,153.068
17092,153.09
17093,153.09
17094,153.063
17095,153.04700000000003
17096,153.06
17097,153.05600000000004
17098,153.077
17099,153.09
17100,153.077
17101,153.09
17102,153.08
17103,153.075
17104,153.10000000000002
17105,153.10000000000002
17106,153.12
17107,153.128
17108,153.12
17109,153.14
17110,153.14
17111,153.14
17112,153.17999999999998
17113,153.13
17114,153.16
17115,153.21
17116,153.17
17117,153.15
17118,153.16
17119,153.136
17120,153.16
17121,153.136
17122,153.19000000000003
17123,153.17
17124,153.17
17125,153.179
17126,153.179
17127,153.22
17128,153.24
17129,153.24
17130,153.24
17131,153.25
17132,153.2
17133,153.19100000000003
17134,153.2
17135,153.202
17136,153.15
17137,153.15
17138,153.115
17139,153.10000000000002
17140,153.115
17141,153.10000000000002
17142,153.13
17143,153.13
17144,153.13
17145,153.10000000000002
17146,153.102
17147,153.103
17148,153.09
17149,153.09
17150,153.09
17151,153.12
17152,153.119
17153,153.07
17154,153.155
17155,153.155
17156,153.195
17157,153.15
17158,153.16
17159,153.13
17160,153.16
17161,153.13
17162,153.09
17163,153.097
17164,153.06
17165,153.06
17166,153.034
17167,153.03
17168,153.04
17169,153.04
17170,153.04
17171,153.04
17172,153.038
17173,153.035
17174,153.03
17175,153.05
17176,153.07
17177,153.08
17178,153.08
17179,153.08
17180,153.08
17181,153.08
17182,153.08
17183,153.06
17184,153.053
17185,153.05
17186,153.05
17187,153.04
17188,153.03
17189,153.03599999999997
17190,153.03599999999997
17191,153.03
17192,153.02
17193,153.0
17194,153.01
17195,153.01
17196,153.0
17197,152.98499999999999
17198,152.978
17199,152.978
17200,152.978
17201,152.978
17202,152.927
17203,152.927
17204,152.92999999999998
17205,152.91
17206,152.94999999999996
17207,152.98
17208,152.97
17209,152.999
17210,152.999
17211,153.03
17212,153.02
17213,153.035
17214,153.02
17215,153.0
17216,153.0
17217,153.01
17218,153.04
17219,153.04
17220,153.04
17221,153.04
17222,152.94999999999996
17223,152.97
17224,152.995
17225,153.01
17226,153.01
17227,153.03
17228,153.02
17229,153.01
17230,153.02
17231,153.01
17232,153.01
17233,153.01
17234,153.01
17235,153.04
17236,153.05
17237,153.03
17238,153.04700000000003
17239,153.03
17240,153.03
17241,153.02
17242,153.05
17243,153.035
17244,152.99
17245,152.99
17246,153.04
17247,153.05
17248,153.05
17249,153.07
17250,153.07
17251,153.08
17252,153.07
17253,153.09
17254,153.07
17255,153.08
17256,153.09
17257,153.048
17258,153.05
17259,153.038
17260,153.05
17261,153.038
17262,153.02
17263,153.03
17264,152.99
17265,152.98
17266,152.97
17267,152.97
17268,152.98499999999999
17269,152.995
17270,152.98499999999999
17271,152.995
17272,152.98
17273,152.94000000000003
17274,152.955
17275,152.955
17276,152.98
17277,153.0
17278,153.0
17279,152.98399999999998
17280,152.98399999999998
17281,152.987
17282,152.97
17283,152.97
17284,152.92999999999998
17285,152.919
17286,152.91
17287,152.92
17288,152.91
17289,152.92999999999998
17290,152.91
17291,152.92999999999998
17292,152.92
17293,152.92
17294,152.93900000000002
17295,152.92999999999998
17296,152.94999999999996
17297,152.97
17298,152.94999999999996
17299,152.94999999999996
17300,152.94999999999996
17301,152.98
17302,153.00299999999996
17303,153.01
17304,153.015
17305,153.005
17306,153.013
17307,153.0
17308,152.99400000000003
17309,152.99
17310,152.99400000000003
17311,152.99
17312,152.94999999999996
17313,152.98
17314,152.98
17315,152.95999999999998
17316,152.94999999999996
17317,152.97
17318,152.92999999999998
17319,152.9
17320,152.9
17321,152.94000000000003
17322,152.92999999999998
17323,152.89
17324,152.9
17325,152.94000000000003
17326,152.926
17327,152.926
17328,152.94000000000003
17329,152.94000000000003
17330,152.94000000000003
17331,152.94000000000003
17332,152.92999999999998
17333,152.92999999999998
17334,152.92999999999998
17335,152.94999999999996
17336,152.94999999999996
17337,152.94999999999996
17338,152.94999999999996
17339,152.94999999999996
17340,152.94999999999996
17341,152.91
17342,152.92
17343,152.91
17344,152.92
17345,152.96500000000003
17346,152.94999999999996
17347,152.97
17348,152.99
17349,152.99
17350,152.99
17351,152.99
17352,152.98
17353,152.99
17354,152.986
17355,153.0
17356,153.0
17357,152.97
17358,152.98
17359,153.0
17360,153.0
17361,153.0
17362,153.0
17363,153.0
17364,152.99
17365,152.976
17366,152.89
17367,152.9
17368,152.884
17369,152.89
17370,152.884
17371,152.89
17372,152.92
17373,152.84
17374,152.87
17375,152.865
17376,152.85000000000002
17377,152.85000000000002
17378,152.87
17379,152.84
17380,152.84
17381,152.86
17382,152.85000000000002
17383,152.89
17384,152.9
17385,152.9
17386,152.87
17387,152.874
17388,152.85000000000002
17389,152.85000000000002
17390,152.85000000000002
17391,152.85000000000002
17392,152.86
17393,152.853
17394,152.853
17395,152.81
17396,152.8
17397,152.79
17398,152.8
17399,152.77
17400,152.77
17401,152.782
17402,152.76
17403,152.729
17404,152.74
17405,152.76
17406,152.78599999999997
17407,152.78599999999997
17408,152.78599999999997
17409,152.78
17410,152.78599999999997
17411,152.78
17412,152.77
17413,152.78
17414,152.78
17415,152.732
17416,152.732
17417,152.72
17418,152.75
17419,152.98
17420,152.98
17421,152.75
17422,152.78
17423,152.8
17424,152.79
17425,152.79
17426,152.79
17427,152.79
17428,152.77
17429,152.79
17430,152.77
17431,152.79
17432,152.79
17433,152.8
17434,152.8
17435,152.8
17436,152.79
17437,152.78
17438,152.8
17439,152.76
17440,152.76
17441,152.76
17442,152.751
17443,152.75
17444,152.79
17445,152.75
17446,152.75
17447,152.75
17448,152.78
17449,152.76
17450,152.78
17451,152.76
17452,152.763
17453,152.757
17454,152.77
17455,152.77
17456,152.775
17457,152.77
17458,152.776
17459,152.771
17460,152.776
17461,152.771
17462,152.765
17463,152.765
17464,152.77
17465,152.764
17466,152.764
17467,152.777
17468,152.77
17469,152.8
17470,152.8
17471,152.79
17472,152.771
17473,152.768
17474,152.79
17475,152.78
17476,152.75
17477,152.70999999999998
17478,152.69000000000003
17479,152.7
17480,152.69000000000003
17481,152.7
17482,152.67
17483,152.67
17484,152.66
17485,152.67
17486,152.677
17487,152.69000000000003
17488,152.69000000000003
17489,152.68099999999998
17490,152.68099999999998
17491,152.69000000000003
17492,152.704
17493,152.61
17494,152.65
17495,152.685
17496,152.7
17497,152.67999999999998
17498,152.67999999999998
17499,152.68800000000002
17500,152.67999999999998
17501,152.68800000000002
17502,152.69000000000003
17503,152.706
17504,152.696
17505,152.685
17506,152.78
17507,152.69000000000003
17508,152.73
17509,152.774
17510,152.774
17511,152.774
17512,152.78
17513,152.779
17514,152.76
17515,152.76
17516,152.764
17517,152.772
17518,152.74
17519,152.77
17520,152.74
17521,152.77
17522,152.78
17523,152.78
17524,152.79
17525,152.8
17526,152.79
17527,152.78
17528,152.78
17529,152.78
17530,152.78
17531,152.78
17532,152.78
17533,152.78
17534,152.76
17535,152.73
17536,152.75
17537,152.77
17538,152.76
17539,152.75
17540,152.76
17541,152.75
17542,152.747
17543,152.74
17544,152.72
17545,152.72
17546,152.69000000000003
17547,152.70999999999998
17548,152.697
17549,152.718
17550,152.718
17551,152.76
17552,152.79
17553,152.79700000000003
17554,152.78
17555,152.79
17556,152.77
17557,152.8
17558,152.8
17559,152.76
17560,152.8
17561,152.76
17562,152.79
17563,152.79
17564,152.77
17565,152.79
17566,152.79
17567,152.8
17568,152.79
17569,152.77
17570,152.77
17571,152.776
17572,152.79
17573,152.79
17574,152.77
17575,152.77
17576,152.78
17577,152.79
17578,152.82
17579,152.839
17580,152.82
17581,152.839
17582,152.88
17583,152.91
17584,152.912
17585,152.92
17586,152.923
17587,152.92
17588,152.92
17589,152.92
17590,152.92
17591,152.92
17592,152.824
17593,152.92999999999998
17594,152.91
17595,152.936
17596,152.94999999999996
17597,152.969
17598,152.969
17599,152.97
17600,152.969
17601,152.97
17602,152.991
17603,153.02
17604,153.05
17605,153.06
17606,153.06
17607,153.06
17608,153.04
17609,153.05
17610,153.05
17611,153.04
17612,153.04
17613,153.07
17614,153.07
17615,153.05
17616,153.044
17617,153.03
17618,153.01
17619,153.01
17620,153.01
17621,153.01
17622,153.027
17623,153.027
17624,153.01199999999997
17625,153.01199999999997
17626,153.0
17627,152.997
17628,152.98
17629,152.987
17630,152.987
17631,152.98
17632,152.99
17633,152.99
17634,152.97
17635,152.99
17636,152.94000000000003
17637,152.932
17638,152.945
17639,152.95899999999997
17640,152.945
17641,152.95899999999997
17642,152.95999999999998
17643,152.97
17644,152.95999999999998
17645,152.95999999999998
17646,152.937
17647,152.94999999999996
17648,152.957
17649,152.97
17650,152.97
17651,152.97
17652,152.98
17653,152.97
17654,152.94999999999996
17655,152.97
17656,152.974
17657,152.974
17658,152.971
17659,153.0
17660,152.971
17661,153.0
17662,152.99
17663,153.0
17664,153.002
17665,153.0
17666,153.024
17667,153.02
17668,153.01800000000003
17669,153.01800000000003
17670,153.01800000000003
17671,153.023
17672,153.02
17673,153.05
17674,153.08
17675,153.089
17676,153.08
17677,153.12
17678,153.117
17679,153.13
17680,153.117
17681,153.13
17682,153.121
17683,153.11
17684,153.10000000000002
17685,153.09
17686,153.11
17687,153.09
17688,153.09
17689,153.09
17690,153.09
17691,153.10000000000002
17692,153.09
17693,153.09
17694,153.09
17695,153.09
17696,153.09
17697,153.09
17698,152.848
17699,153.11
17700,152.848
17701,153.11
17702,153.095
17703,153.058
17704,153.05600000000004
17705,153.08
17706,153.078
17707,153.078
17708,153.07
17709,153.07
17710,153.07
17711,153.08
17712,153.08
17713,153.094
17714,153.11
17715,153.08
17716,153.11
17717,153.11
17718,153.09
17719,153.12
17720,153.09
17721,153.12
17722,153.11
17723,153.115
17724,153.12
17725,153.13
17726,153.14
17727,153.14
17728,153.14
17729,153.147
17730,153.147
17731,153.157
17732,153.17999999999998
17733,153.2
17734,153.27
17735,153.26
17736,153.27
17737,153.335
17738,153.31
17739,153.33
17740,153.31
17741,153.33
17742,153.327
17743,153.318
17744,153.35
17745,153.35
17746,153.38
17747,153.37
17748,153.36
17749,153.392
17750,153.392
17751,153.37
17752,153.34
17753,153.35
17754,153.346
17755,153.34
17756,153.34
17757,153.37
17758,153.4
17759,153.39
17760,153.4
17761,153.39
17762,153.4
17763,153.399
17764,153.37
17765,153.37
17766,153.36
17767,153.37
17768,153.364
17769,153.35
17770,153.35
17771,153.34
17772,153.34
17773,153.37
17774,153.37
17775,153.36
17776,153.36
17777,153.385
17778,153.36
17779,153.36
17780,153.36
17781,153.36
17782,153.36
17783,153.38
17784,153.4
17785,153.37
17786,153.39
17787,153.37
17788,153.38
17789,153.39
17790,153.39
17791,153.38
17792,153.37
17793,153.38
17794,153.37
17795,153.37
17796,153.37
17797,153.34
17798,153.34
17799,153.385
17800,153.34
17801,153.385
17802,153.45
17803,153.42
17804,153.41
17805,153.41
17806,153.41
17807,153.37
17808,153.36
17809,153.379
17810,153.379
17811,153.373
17812,153.37
17813,153.37
17814,153.35
17815,153.34
17816,153.33
17817,153.326
17818,153.32
17819,153.33
17820,153.32
17821,153.33
17822,153.3
17823,153.28
17824,153.26
17825,153.275
17826,153.27
17827,153.27
17828,153.274
17829,153.29
17830,153.29
17831,153.28
17832,153.28
17833,153.29
17834,153.3
17835,153.303
17836,153.31
17837,153.32
17838,153.331
17839,153.33
17840,153.331
17841,153.33
17842,153.33
17843,153.33
17844,153.368
17845,153.36
17846,153.34
17847,153.355
17848,153.355
17849,153.35
17850,153.35
17851,153.38
17852,153.38
17853,153.39
17854,153.4
17855,153.4
17856,153.46
17857,153.44000000000003
17858,153.42999999999998
17859,153.42
17860,153.42999999999998
17861,153.42
17862,153.39
17863,153.38
17864,153.38
17865,153.38
17866,153.39
17867,153.35
17868,153.36
17869,153.42999999999998
17870,153.36
17871,153.42999999999998
17872,153.38
17873,153.39
17874,153.4
17875,153.36
17876,153.37
17877,153.38
17878,153.37
17879,153.37
17880,153.37
17881,153.4
17882,153.42
17883,153.39
17884,153.39
17885,153.39
17886,153.41
17887,153.399
17888,153.404
17889,153.39
17890,153.404
17891,153.39
17892,153.41
17893,153.41
17894,153.42
17895,153.42999999999998
17896,153.42999999999998
17897,153.43900000000002
17898,153.427
17899,153.42
17900,153.42
17901,153.4
17902,153.4
17903,153.403
17904,153.4
17905,153.42
17906,153.42999999999998
17907,153.42
17908,153.42
17909,153.42999999999998
17910,153.42
17911,153.42999999999998
17912,153.432
17913,153.432
17914,153.415
17915,153.41400000000002
17916,153.428
17917,153.44000000000003
17918,153.46
17919,153.45
17920,153.45
17921,153.46
17922,153.47
17923,153.47
17924,153.53
17925,153.52
17926,153.52
17927,153.49
17928,153.48
17929,153.48499999999999
17930,153.48499999999999
17931,153.51
17932,153.51
17933,153.526
17934,153.51
17935,153.52
17936,153.52
17937,153.51
17938,153.51
17939,153.52
17940,153.51
17941,153.52
17942,153.524
17943,153.5
17944,153.51
17945,153.54
17946,153.531
17947,153.54
17948,153.525
17949,153.539
17950,153.525
17951,153.539
17952,153.539
17953,153.54
17954,153.55
17955,153.55
17956,153.53
17957,153.49
17958,153.47
17959,153.482
17960,153.482
17961,153.5
17962,153.501
17963,153.342
17964,153.508
17965,153.52
17966,153.52
17967,153.56
17968,153.59
17969,153.59
17970,153.59
17971,153.6
17972,153.56
17973,153.52
17974,153.5
17975,153.504
17976,153.53
17977,153.53
17978,153.51
17979,153.49
17980,153.49
17981,153.49
17982,153.46
17983,153.44000000000003
17984,153.44000000000003
17985,153.45
17986,153.376
17987,153.46
17988,153.47
17989,153.46
17990,153.46
17991,153.42999999999998
17992,153.42999999999998
17993,153.4
17994,153.38
17995,153.35
17996,153.35
17997,153.35
17998,153.381
17999,153.41
18000,153.381
18001,153.41
18002,153.42999999999998
18003,153.4
18004,153.42
18005,153.42999999999998
18006,153.46
18007,153.47
18008,153.48
18009,153.52
18010,153.52
18011,153.52
18012,153.55
18013,153.5
18014,153.467
18015,153.48
18016,153.49
18017,153.476
18018,153.476
18019,153.476
18020,153.476
18021,153.476
18022,153.46
18023,153.45799999999997
18024,153.46099999999998
18025,153.42999999999998
18026,153.519
18027,153.50299999999996
18028,153.48
18029,153.453
18030,153.48
18031,153.453
18032,153.48
18033,153.474
18034,153.474
18035,153.454
18036,153.448
18037,153.46
18038,153.41
18039,153.41
18040,153.41
18041,153.43900000000002
18042,153.42999999999998
18043,153.44000000000003
18044,153.44000000000003
18045,153.45
18046,153.45
18047,153.46300000000002
18048,153.452
18049,153.47
18050,153.452
18051,153.47
18052,153.482
18053,153.48
18054,153.52
18055,153.52
18056,153.48
18057,153.496
18058,153.52
18059,153.48
18060,153.48
18061,153.517
18062,153.53
18063,153.56
18064,153.53
18065,153.54
18066,153.533
18067,153.58
18068,153.576
18069,153.57
18070,153.576
18071,153.57
18072,153.522
18073,153.55
18074,153.56
18075,153.559
18076,153.557
18077,153.54
18078,153.54
18079,153.54
18080,153.54
18081,153.51
18082,153.48
18083,153.49
18084,153.47
18085,153.475
18086,153.47
18087,153.46
18088,153.45
18089,153.45
18090,153.45
18091,153.45
18092,153.44000000000003
18093,153.53
18094,153.53
18095,153.53
18096,153.55
18097,153.54
18098,153.55
18099,153.53
18100,153.55
18101,153.53
18102,153.54
18103,153.53499999999997
18104,153.529
18105,153.51
18106,153.53
18107,153.53
18108,153.523
18109,153.523
18110,153.523
18111,153.57
18112,153.54
18113,153.545
18114,153.545
18115,153.57
18116,153.55
18117,153.56
18118,153.57
18119,153.57
18120,153.57
18121,153.57
18122,153.57
18123,153.567
18124,153.57
18125,153.579
18126,153.57
18127,153.569
18128,153.55
18129,153.53
18130,153.53
18131,153.54
18132,153.56
18133,153.553
18134,153.51
18135,153.51
18136,153.51
18137,153.514
18138,153.514
18139,153.53
18140,153.514
18141,153.53
18142,153.58
18143,153.581
18144,153.57100000000003
18145,153.572
18146,153.572
18147,153.57
18148,153.57
18149,153.64
18150,153.64
18151,153.64
18152,153.643
18153,153.65
18154,153.652
18155,153.641
18156,153.63
18157,153.62
18158,153.622
18159,153.58
18160,153.622
18161,153.58
18162,153.58
18163,153.58
18164,153.59
18165,153.59
18166,153.596
18167,153.61
18168,153.59
18169,153.62
18170,153.62
18171,153.62
18172,153.61
18173,153.62
18174,153.62
18175,153.63
18176,153.61
18177,153.64
18178,153.64
18179,153.667
18180,153.667
18181,153.67
18182,153.67999999999998
18183,153.7
18184,153.69100000000003
18185,153.695
18186,153.69000000000003
18187,153.7
18188,153.67999999999998
18189,153.69000000000003
18190,153.69000000000003
18191,153.7
18192,153.71
18193,153.67999999999998
18194,153.67999999999998
18195,153.694
18196,153.67
18197,153.671
18198,153.67999999999998
18199,153.695
18200,153.67999999999998
18201,153.695
18202,153.695
18203,153.67
18204,153.66
18205,153.661
18206,153.67
18207,153.65
18208,153.69000000000003
18209,153.69000000000003
18210,153.69000000000003
18211,153.7
18212,153.701
18213,153.701
18214,153.701
18215,153.758
18216,153.76
18217,153.76
18218,153.78
18219,153.78
18220,153.78
18221,153.8
18222,153.82
18223,153.79
18224,153.79
18225,153.73
18226,153.73
18227,153.73
18228,153.75
18229,153.75
18230,153.75
18231,153.73
18232,153.72
18233,153.71
18234,153.716
18235,153.729
18236,153.718
18237,153.73
18238,153.7
18239,153.71
18240,153.7
18241,153.71
18242,153.7
18243,153.67999999999998
18244,153.66
18245,153.65
18246,153.67999999999998
18247,153.67999999999998
18248,153.7
18249,153.7
18250,153.7
18251,153.75
18252,153.75
18253,153.75
18254,153.76
18255,153.769
18256,153.79
18257,153.82
18258,153.823
18259,153.869
18260,153.869
18261,153.87
18262,153.865
18263,153.83
18264,153.82
18265,153.78
18266,153.77
18267,153.76
18268,153.74
18269,153.74
18270,153.74
18271,153.74
18272,153.751
18273,153.774
18274,153.76
18275,153.71
18276,153.74
18277,153.72
18278,153.71
18279,153.67999999999998
18280,153.67999999999998
18281,153.72
18282,153.67999999999998
18283,153.685
18284,153.67999999999998
18285,153.67999999999998
18286,153.67
18287,153.683
18288,153.7
18289,153.69000000000003
18290,153.7
18291,153.69000000000003
18292,153.66
18293,153.65
18294,153.64
18295,153.657
18296,153.647
18297,153.65
18298,153.636
18299,153.639
18300,153.639
18301,153.66
18302,153.59
18303,153.59
18304,153.591
18305,153.591
18306,153.591
18307,153.56
18308,153.563
18309,153.55
18310,153.563
18311,153.55
18312,153.53
18313,153.553
18314,153.57
18315,153.57
18316,153.56
18317,153.541
18318,153.52
18319,153.52
18320,153.52
18321,153.52
18322,153.56
18323,153.57
18324,153.55
18325,153.54
18326,153.58
18327,153.58
18328,153.58
18329,153.57
18330,153.57
18331,153.53
18332,153.6
18333,153.554
18334,153.54
18335,153.54
18336,153.54
18337,153.57
18338,153.56
18339,153.55
18340,153.55
18341,153.55
18342,153.55
18343,153.54
18344,153.53499999999997
18345,153.541
18346,153.53499999999997
18347,153.53499999999997
18348,153.57
18349,153.57
18350,153.57
18351,153.6
18352,153.56
18353,153.56
18354,153.59
18355,153.6
18356,153.6
18357,153.61
18358,153.63
18359,153.623
18360,153.63
18361,153.623
18362,153.628
18363,153.67
18364,153.67
18365,153.673
18366,153.65
18367,153.69000000000003
18368,153.655
18369,153.64
18370,153.64
18371,153.63
18372,153.63
18373,153.629
18374,153.629
18375,153.65
18376,153.63
18377,153.65
18378,153.65
18379,153.65
18380,153.65
18381,153.65
18382,153.64
18383,153.614
18384,153.61
18385,153.61
18386,153.63
18387,153.61
18388,153.65
18389,153.65
18390,153.65
18391,153.65
18392,153.643
18393,153.67
18394,153.69000000000003
18395,153.67999999999998
18396,153.67999999999998
18397,153.69000000000003
18398,153.69000000000003
18399,153.76
18400,153.69000000000003
18401,153.76
18402,153.76
18403,153.78
18404,153.77
18405,153.75
18406,153.75
18407,153.75
18408,153.749
18409,153.749
18410,153.749
18411,153.67
18412,153.69000000000003
18413,153.67999999999998
18414,153.663
18415,153.67999999999998
18416,153.67999999999998
18417,153.67
18418,153.67999999999998
18419,153.63
18420,153.67999999999998
18421,153.63
18422,153.58
18423,153.58
18424,153.49
18425,153.49
18426,153.49
18427,153.47
18428,153.44000000000003
18429,153.4
18430,153.44000000000003
18431,153.4
18432,153.45
18433,153.42999999999998
18434,153.45899999999997
18435,153.43800000000002
18436,153.47
18437,153.47300000000004
18438,153.49300000000002
18439,153.48
18440,153.48
18441,153.45
18442,153.42
18443,153.42
18444,153.401
18445,153.38
18446,153.36
18447,153.31
18448,153.34
18449,153.3
18450,153.34
18451,153.3
18452,153.3
18453,153.3
18454,153.33
18455,153.33
18456,153.31
18457,153.31
18458,153.33
18459,153.36
18460,153.36
18461,153.357
18462,153.38
18463,153.35
18464,153.38
18465,153.34
18466,153.34
18467,153.36
18468,153.425
18469,153.42
18470,153.425
18471,153.42
18472,153.38800000000003
18473,153.402
18474,153.44000000000003
18475,153.42999999999998
18476,153.419
18477,153.41
18478,153.41
18479,153.405
18480,153.405
18481,153.405
18482,153.418
18483,153.41
18484,153.41
18485,153.408
18486,153.42999999999998
18487,153.42
18488,153.44000000000003
18489,153.45
18490,153.44000000000003
18491,153.45
18492,153.44000000000003
18493,153.455
18494,153.45
18495,153.46
18496,153.47
18497,153.46
18498,153.433
18499,153.47
18500,153.47
18501,153.46
18502,153.45
18503,153.42999999999998
18504,153.42999999999998
18505,153.427
18506,153.42
18507,153.45
18508,153.46
18509,153.46
18510,153.46
18511,153.46
18512,153.53
18513,153.51
18514,153.54
18515,153.54
18516,153.53
18517,153.55
18518,153.55
18519,153.501
18520,153.501
