,Time,BA_spread,Price,Smart_price,Liquid_imb,MKT_cost,Log_return
19095,03:09.2,0.04,0.15354,0.153536316,0.03,-0.00168212,-2.82845E-05
19096,03:09.2,0.03,0.15354,0.153524,0.074,-0.00172224,0
19097,03:09.2,0.03,0.15357,0.153568636,0.024,-0.00172248,8.4848E-05
19098,03:09.2,0.03,0.153569,0.153563571,0.043,-0.00172248,-2.828E-06
19099,03:09.2,0.03,0.15352,0.153525455,0.078,-0.00172224,-0.000138595
19100,03:19.3,0.03,0.15352,0.153525455,0.078,0,0
19101,03:19.3,0.03,0.15353,0.1535332,0.08,0,2.82882E-05
19102,03:19.3,0.03,0.15353,0.153534483,0.078,0,0
19103,03:19.3,0.03,0.15355,0.153541364,0.068,0,5.65709E-05
19104,03:19.3,0.03,0.15357,0.153567857,0.052,0,5.65635E-05
19105,03:19.3,0.02,0.15357,0.153566667,0.051,0,0
19106,03:19.3,0.03,0.153579,0.153558727,0.062,0,2.54512E-05
19107,03:19.3,0.03,0.153555,0.153554348,0.069,0,-6.78731E-05
19108,03:19.3,0.03,0.153556,0.153549333,0.067,0,2.82826E-06
19109,03:19.3,0.02,0.15354,0.153529286,0.11,0,-4.52543E-05
19110,03:29.4,0.03,0.153556,0.153549333,0.067,0,4.52543E-05
19111,03:29.5,0.02,0.15354,0.153529286,0.11,0,-4.52543E-05
19112,03:29.5,0.02,0.153522,0.153529286,0.11,0,-5.09168E-05
19113,03:29.6,0.02,0.153527,0.15353087,0.098,0,1.41441E-05
19114,03:29.6,0.02,0.15353,0.153531714,0.106,0,8.48626E-06
19115,03:29.6,0.02,0.15353,0.153531714,0.106,0,0
19116,03:29.6,0.03,0.15356,0.153547174,0.073,0,8.48535E-05
19117,03:29.6,0.04,0.15356,0.153553714,0.061,0,0
19118,03:29.6,0.04,0.15356,0.153557561,0.055,0,0
19119,03:29.6,0.03,0.153558,0.15355875,0.054,0,-5.65639E-06
19120,03:39.7,0.03,0.153558,0.15355875,0.054,0.00172248,0
19121,03:39.7,0.03,0.15357,0.153541154,0.083,0.00169248,3.39372E-05
19122,03:39.7,0.02,0.15355,0.153546364,0.08,0.00176236,-5.65635E-05
19123,03:39.7,0.03,0.15354,0.153544167,0.077,0.00172236,-2.82845E-05
19124,03:39.7,0.02,0.15351,0.153516667,0.062,0.001762,-8.48646E-05
19125,03:39.7,0.03,0.15351,0.153519535,0.082,0.001722,0
19126,03:39.7,0.02,0.1535,0.153511818,0.082,0.001762,-2.82919E-05
19127,03:39.7,0.01,0.1535,0.153498182,0.078,0.00180188,0
19128,03:39.7,0.02,0.15353,0.153540769,0.1,0.00176236,8.48701E-05
19129,03:39.7,0.02,0.15355,0.153552105,0.086,0.0017626,5.65709E-05
19130,03:50.0,0.02,0.15353,0.153540769,0.1,-0.00176236,-5.65709E-05
19131,03:50.0,0.02,0.15355,0.153552105,0.086,-0.0017626,5.65709E-05
19132,03:50.0,0.02,0.15355,0.153551622,0.087,-0.0017626,0
